,dt,open,close,high,low,vol,turnover,ts,icon_1,icon_2,icon_11,icon_12,icon_13,icon_41,icon_34,icon_35,icon_38,icon_39,jw1,jw5,atr5,jw30,baijiao
0,2024-06-21 21:31:00,127.12,126.57,130.95,126.31,53140620.0,6773005824.0,1718976660,,,,,,,,,,,60.821904387333475,14.895900711036646,0.9102142857142874,14.172952462748839,-50.58470004673185
1,2024-06-21 21:32:00,126.8,127.636,127.636,126.8,3871676.0,491785728.0,1718976720,,,,,,,,,,,53.636065841461075,14.895900711036646,0.9102142857142874,14.172952462748839,-67.3013314013274
2,2024-06-21 21:33:00,127.68,127.81,127.97,127.68,3305180.0,421509632.0,1718976780,,,,,,,,,,,47.77882271320556,14.895900711036646,0.9102142857142874,14.172952462748839,-68.52658659347655
3,2024-06-21 21:34:00,127.71,127.48,127.71,127.251,2556740.0,325386752.0,1718976840,,,,,,,,,,,41.54093479630666,14.895900711036646,0.9102142857142874,14.172952462748839,-68.17332939675268
4,2024-06-21 21:35:00,127.55,128.35,128.35,127.55,4719576.0,602327040.0,1718976900,,1.0,,,,,,,,,38.72920274457937,15.047080996898146,1.1923571428571438,14.172952462748839,-69.29276112648066
5,2024-06-21 21:36:00,128.575,128.4,128.725,128.4,3098744.0,399160320.0,1718976960,,,,,,,,,,,36.412574501403725,15.047080996898146,1.1923571428571438,14.172952462748839,-65.25669718068382
6,2024-06-21 21:37:00,128.355,128.37,128.711,128.355,2057152.0,265040896.0,1718977020,,,,,,,,,,,34.29090215831009,15.047080996898146,1.1923571428571438,14.172952462748839,-60.5173280115385
7,2024-06-21 21:38:00,128.315,127.81,128.315,127.65,2479696.0,317042688.0,1718977080,,,,,,,,,,1.0,30.68827783012314,15.047080996898146,1.1923571428571438,14.172952462748839,-56.13660749960456
8,2024-06-21 21:39:00,127.879,127.28,128.045,127.28,1939160.0,246436864.0,1718977140,,,,,,,,,,,25.864700692305064,15.047080996898146,1.1923571428571438,14.172952462748839,-59.105306029289416
9,2024-06-21 21:40:00,127.03,127.52,127.52,127.03,2532816.0,320835584.0,1718977200,,,,,,,,,,,22.369249483650606,13.742919815675336,1.2556428571428577,14.172952462748839,-65.00302010776382
10,2024-06-21 21:41:00,127.69,127.2,127.69,127.2,1780056.0,225726464.0,1718977260,,,,,,,,,,,18.311861523377118,13.742919815675336,1.2556428571428577,14.172952462748839,-66.20632672895883
11,2024-06-21 21:42:00,127.63,127.71,127.741,127.37,1750128.0,222146560.0,1718977320,,,,,,,,,,,16.356249628568904,13.742919815675336,1.2556428571428577,14.172952462748839,-68.69897468095895
12,2024-06-21 21:43:00,127.9,127.615,128.2,127.615,2393480.0,305348608.0,1718977380,,,,,,,,,,,14.384659726751153,13.742919815675336,1.2556428571428577,14.172952462748839,-67.02678180167167
13,2024-06-21 21:44:00,127.71,127.025,127.71,127.025,1639200.0,207303680.0,1718977440,,,,,,,,,,,10.852467400332358,13.742919815675336,1.2556428571428577,14.172952462748839,-66.22744075963833
14,2024-06-21 21:45:00,127.335,127.55,127.6,127.33,1196920.0,151734272.0,1718977500,,,,,,,,,,,9.42170575097802,13.036526868609194,1.293999999999999,14.172952462748839,-69.36345649529127
15,2024-06-21 21:46:00,127.37,127.115,127.376,126.922,1948416.0,246521856.0,1718977560,,,,,,,,,,,6.862858373192779,13.036526868609194,1.293999999999999,14.172952462748839,-67.94630404921
16,2024-06-21 21:47:00,127.3,126.76,127.3,126.76,1476344.0,186789888.0,1718977620,,,,,,,,,,,3.5513166162540557,13.036526868609194,1.293999999999999,14.172952462748839,-69.54748247041265
17,2024-06-21 21:48:00,127.095,126.6,127.25,126.6,2150176.0,271629312.0,1718977680,,,,,,,,,,,0.1830142009004163,13.036526868609194,1.293999999999999,14.172952462748839,-72.16902412069325
